Income Tax Secured Bond Authorization Amendment Act of 2013,Law,20-46,2196,Law_20-46
Income Tax Secured Bond Authorization Amendment Emergency Act of 2013,Act,20-166,2410,Act_20-166
Income Tax Secured Bond Authorization Emergency Declaration Emergency Resolution of 2013,Resolution,20-289,2682,Resolution_20-289
Income Tax Withholding Statements Electronic Congressional Review Emergency Declaration Resolution of 2012,Resolution,19-744,553,Resolution_19-744
Income Tax Withholding Statements Electronic Submission Congressional Review Emergency Act of 2012,Act,19-601,345,Act_19-601
Income Tax Withholding Statements Electronic Submission Temporary Act of 2012,Law,19-219,235,Law_19-219
Independent Living Program Schedule of Fines Approval Resolution of 2013,Proposed Resolution,20-016,807,Proposed_Resolution_20-016
Inspector General Daniel W. Lucas Confirmation Resolution of 2014,Resolution,20-661,4575,Resolution_20-661
Inspector General Qualifications Emergency Amendment Act of 2014,Act,20-464,4398,Act_20-464
Inspector General Qualifications Emergency Declaration Resolution of 2014,Resolution,20-678,4593,Resolution_20-678
Interagency Council on Homelessness Cheryl Barnes Confirmation Resolution of 2014,Proposed Resolution,20-910,4697,Proposed_Resolution_20-910
Interagency Council on Homelessness Katherine Conventry Confirmation Resolution of 2014,Proposed Resolution,20-681,3535,Proposed_Resolution_20-681
Interagency Council on Homelessness Kelly Sweeney McShane Confirmation Resolution of 2014,Resolution,20-549,3950,Resolution_20-549
Interagency Council on Homelessness Luis Antonio Vasquez Confirmation Resolution of 2014,Resolution,20-548,3949,Resolution_20-548
Interagency Council on Homelessness Michael Coleman Confirmation Resolution of 2014,Proposed Resolution,20-913,4700,Proposed_Resolution_20-913
Interagency Council on Homelessness Robert Scott McNeilly Resolution of 2014,Proposed Resolution,20-912,4699,Proposed_Resolution_20-912
Interest Arbitration Award and Compensation Agreement between the District of Columbia Fire and Emergency Medical Services Department and Local 36 International Association of Firefighters (Compensation Unit 4) Emergency Approval Act of 2014,Act,20-384,3867,Act_20-384
Interest Arbitration Award and Compensation Agreement between the District of Columbia Fire and Emergency Medical Services Department and Local 36 International Association of Firefighters (Compensation Unit 4) Emergency Declaration Resolution of 2014,Resolution,20-588,4015,Resolution_20-588
Interstate Compact on Educational Opportunity for Military Children Establishment Act of 2012,Law,19-304,1048,Law_19-304
Israel Senior Residences Tax Exemption Act of 2012,Law,19-285,928,Law_19-285
J.F. Cook School Disposition Approval Resolution of 2013,Resolution,20-352,2799,Resolution_20-352
J.F. Cook School Surplus Declaration Resolution of 2013,Resolution,20-351,2797,Resolution_20-351
Japarker Deoni Jones Birth Certificate Equality Amendment Act of 2013,Law,20-37,2183,Law_20-37
Judicial Adjudication of Parentage Act of 2012,Law,19-233,181,Law_19-233
Justice Park Property Disposition Extension Approval Resolution of 2013,Proposed Resolution,20-085,1700,Proposed_Resolution_20-085
Justice Park Property Term Sheet Amendment Emergency Approval Resolution of 2013,Resolution,20-151,1574,Resolution_20-151
Justice Park Property Term Sheet Amendment Emergency Declaration Resolution of 2013,Resolution,20-150,1572,Resolution_20-150
Kelsey Gardens Redevelopment Emergency Act of 2014,Act,20-302,3070,Act_20-302
Kelsey Gardens Redevelopment Emergency Declaration Resolution of 2014,Resolution,20-433,3133,Resolution_20-433
Kelsey Gardens Redevelopment Temporary Act of 2014,Law,20-115,3294,Law_20-115
Kenilworth Section of the Anacostia Riverwalk Trail Contract Approval Emergency Declaration Resolution of 2014,Resolution,20-420,3118,Resolution_20-420
Kenilworth Section of the Anacostia Riverwalk Trail Contract Emergency Approval Resolution of 2014,Resolution,20-421,3119,Resolution_20-421
Kipp DC Revenue Bonds Project Approval Resolution of 2013,Resolution,20-156,1579,Resolution_20-156
Legacy Memorial Park Commemorative Work Emergency Approval Act of 2014,Act,20-546,4464,Act_20-546
Legacy Memorial Park Commemorative Work Emergency Declaration Resolution of 2014,Resolution,20-753,4667,Resolution_20-753
LGBTQ Homeless Youth Reform Amendment Act of 2014,Law,20-100,3169,Law_20-100
License to Carry a Pistol Clarification Emergency Amendment Act of 2014,Act,20-448,4187,Act_20-448
License to Carry a Pistol Clarification Emergency Declaration Resolution of 2014,Resolution,20-629,4532,Resolution_20-629
License to Carry a Pistol Emergency Amendment Act of 2014,Act,20-447,4175,Act_20-447
License to Carry a Pistol Emergency Declaration Resolution of 2014,Resolution,20-615,4512,Resolution_20-615
Life and Health Insurance Guaranty Association Consumer Protection Amendment Act of 2014,Law,20-130,3610,Law_20-130
"Limited Purpose License, Permit and Identification Card Resolution of 2014",Proposed Resolution,20-970,4714,Proposed_Resolution_20-970
Livery Class Regulation and Ride-Sharing Emergency Amendment Act of 2013,Act,20-169,2414,Act_20-169
Livery Class Regulation and Ride-Sharing Emergency Declaration Resolution of 2013,Resolution,20-279,2668,Resolution_20-279
Local Budget Autonomy Amendment Act of 2012,Law,19-321,1743,Law_19-321
Local Rent Supplement Program Contract No. 104-2008-0016a Approval and Authorization Emergency Approval Resolution of 2013,Resolution,20-122,1534,Resolution_20-122
Local Rent Supplement Program Contract No. 104-2008-0016a Approval and Authorization Emergency Declaration Resolution of 2013,Resolution,20-121,1532,Resolution_20-121
Local Rent Supplement Program Contract No. 2013-LRSP-001A Approval and Authorization Emergency Act of 2014,Act,20-399,3879,Act_20-399
Local Rent Supplement Program Contract No. 2013-LRSP-001A Approval and Authorization Emergency Declaration Resolution of 2014,Resolution,20-566,3975,Resolution_20-566
Local Rent Supplement Program Contract No. 2013-LRSP-02A Approval and Authorization Emergency Act of 2014,Act,20-398,3878,Act_20-398
Local Rent Supplement Program Contract No. 2013-LRSP-02A Approval and Authorization Emergency Declaration Resolution of 2014,Resolution,20-567,3977,Resolution_20-567
Local Rent Supplement Program Contract No. 2013-LRSP-03A Approval and Authorization Emergency Act of 2014,Act,20-411,3910,Act_20-411
Local Rent Supplement Program Contract No. 2013-LRSP-03A Approval and Authorization Emergency Declaration Resolution of 2014,Resolution,20-568,3979,Resolution_20-568
Local Rent Supplement Program Contract No. 2013-LRSP-06A Approval and Authorization Emergency Act of 2014,Act,20-412,3911,Act_20-412
Local Rent Supplement Program Contract No. 2013-LRSP-06A Approval and Authorization Emergency Declaration Resolution of 2014,Resolution,20-569,3981,Resolution_20-569
Local Rent Supplement Program Contract No. 2014-LRSP-001A Approval and Authorization Emergency Act of 2014,Act,20-413,3912,Act_20-413
Local Rent Supplement Program Contract No. 2014-LRSP-001A Approval and Authorization Emergency Declaration Resolution of 2014,Resolution,20-570,3983,Resolution_20-570
Local Rent Supplement Program Voucher ‎Congressional Review Emergency Amendment ‎Act of 2013,Act,20-12,466,Act_20-12
Local Rent Supplement Program Voucher Congressional Review Emergency Declaration Resolution of 2013,Resolution,20-26,725,Resolution_20-26
Local Rent Supplement Program Voucher Temporary Amendment Act of 2012,Law,19-236,266,Law_19-236
Long-Term Bicycle Parking Rulemaking Approval Resolution of 2014,Resolution,20-657,4566,Resolution_20-657
Long-Term Care Stabilization Emergency Amendment Act of 2014,Act,20-444,4165,Act_20-444
Long-Term Care Stabilization Emergency Declaration Resolution of 2014,Resolution,20-621,4523,Resolution_20-621
"‎Lowell School‎, ‎Inc‎. ‎Revenue Bonds Project Approval Resolution of 2013",Resolution,20-46,754,Resolution_20-46
Manufacturer Tasting Permit Act of 2013,Law,20-82,2939,Law_20-82
Manufacturers' Sunday Sale Act of 2013,Law,20-81,2938,Law_20-81
Marijuana for Medical Treatment Regulation Approval Resolution of 2014,Proposed Resolution,20-804,4047,Proposed_Resolution_20-804
Marijuana Possession Decriminalization Amendment Act of 2014,Law,20-126,3587,Law_20-126
Marriage License Issuance Amendment Act of 2014,Law,20-148,4115,Law_20-148
Marriage Officiant Amendment Act of 2013,Law,20-36,2181,Law_20-36
Medicaid 1915(i) State Plan Home and Community-Based Services Administration and Operation Amendment Approval Resolution of 2014,Proposed Resolution,20-944,4053,Proposed_Resolution_20-944
Medicaid Fraud Enforcement and Recovery Amendment Act of 2012,Law,19-232,172,Law_19-232
Medicaid Mental Health Rehabilitation Services for Children Amendment Approval Resolution of 2014,Proposed Resolution,20-739,3560,Proposed_Resolution_20-739
Medicaid Physician and Specialty Services Supplemental Payment Approval Act of 2013,Proposed Resolution,20-030,817,Proposed_Resolution_20-030
Medicaid Supplemental Rebate Agreement Amendment Approval Resolution of 2014,Proposed Resolution,20-682,3536,Proposed_Resolution_20-682
Medicaid Updates to the Reimbursement Methodology for Intermediate Care Facilities for Individuals With Intellectual Disabilities State Plan Amendment Approval Resolution of 2014,Proposed Resolution,20-693,3541,Proposed_Resolution_20-693
Medical Marijuana Cultivation Center Amendment Act of 2013,Law,20-59,2218,Law_20-59
Medical Marijuana Cultivation Center and Dispensary Location Restriction Emergency Amendment Act of 2013,Act,20-18,474,Act_20-18
Medical Marijuana Cultivation Center and Dispensary Location Restriction Emergency Declaration Resolution of 2013,Resolution,20-30,731,Resolution_20-30
Medical Marijuana Cultivation Center and Dispensary Location Restriction Temporary Amendment Act of 2013,Law,20-2,1264,Law_20-2
Medical Marijuana Cultivation Center Congressional Review Emergency Amendment Act of 2013,Act,20-61,1408,Act_20-61
Medical Marijuana Cultivation Center Congressional Review Emergency Declaration Resolution of 2013,Resolution,20-88,1474,Resolution_20-88
Medical Marijuana Cultivation Center Emergency Amendment Act of 2013,Act,20-4,438,Act_20-4
Medical Marijuana Cultivation Center Emergency Declaration Resolution of 2013,Resolution,20-17,712,Resolution_20-17
Medical Marijuana Cultivation Center Second Congressional Review Emergency Amendment Act of 2013,Act,20-263,3027,Act_20-263
Medical Marijuana Cultivation Center Second Congressional Review Emergency Declaration Resolution of 2013,Resolution,20-363,3071,Resolution_20-363
Medical Marijuana Cultivation Center Temporary Amendment Act of 2013,Law,20-1,1262,Law_20-1
Medical Marijuana Expansion Congressional Review Emergency Amendment Act of 2014,Act,20-479,4403,Act_20-479
Medical Marijuana Expansion Congressional Review Emergency Declaration Resolution of 2014,Resolution,20-644,4552,Resolution_20-644
Medical Marijuana Expansion Emergency Amendment Act of 2014,Act,20-396,3876,Act_20-396
Medical Marijuana Expansion Emergency Declaration Resolution of 2014,Resolution,20-573,3988,Resolution_20-573
Medical Marijuana Regulations Approval Resolution of 2013,Proposed Resolution,20-159,1715,Proposed_Resolution_20-159
Medical Marijuana Regulations Sliding Scale Program Approval Resolution of 2013,Proposed Resolution,20-380,2857,Proposed_Resolution_20-380
Metropolitan Police Department Captain and Lieutenant Shift Differential Approval Resolution of 2014,Resolution,20-683,4601,Resolution_20-683
Metropolitan Police Department Commencement of Discipline and Command Staff Appointment Emergency Amendment Act of 2014,Act,20-524,4438,Act_20-524
Metropolitan Police Department Commencement of Discipline and Command Staff Appointment Emergency Declaration Resolution of 2014,Resolution,20-711,4627,Resolution_20-711
Metropolitan Washington Airports Authority Amendment Act of 2012,Law,19-222,120,Law_19-222
Metropolitan Washington Airports Authority Board of Directors Mr. Joslyn N. Williams Confirmation Resolution of 2013,Resolution,20-7,698,Resolution_20-7
Metropolitan Washington Airports Authority Congressional Review Emergency Amendment Act of 2012,Act,19-619,382,Act_19-619
Metropolitan Washington Airports Authority Congressional Review Emergency Declaration Resolution of 2012,Resolution,19-747,557,Resolution_19-747
Microstamping Implementation Emergency Amendment Act of 2013,Act,20-261,3024,Act_20-261
Microstamping Implementation Emergency Declaration Resolution of 2013,Resolution,20-379,3075,Resolution_20-379
Microstamping Implementation Temporary Amendment  Act of 2014,Law,20-93,3022,Law_20-93
Mid City East Small Area Plan Approval Resolution of 2014,Resolution,20-685,4603,Resolution_20-685
Minimum Wage Amendment Act of 2013,Law,20-91,2965,Law_20-91
Modification No. 1 to Contract No. Dcka-2013-C-0137 Approval and Payment Authorization Emergency Act of 2013,Act,20-165,2409,Act_20-165
Modification No. 1 to Contract No. Dcka-2013-C-0137 Approval and Payment Authorization Emergency Declaration Resolution of 2013,Resolution,20-291,2684,Resolution_20-291
Modification No. 10 to Contract No. CFOPD-08-C-019 Approval and Payment Authorization Emergency Act of 2014,Act,20-401,3881,Act_20-401
Modification No. 13 to Contract No. Dcka-2010-C-0219 Approval and Payment Authorization Emergency Act of 2013,Act,20-201,2451,Act_20-201
Modification No. 13 to Contract No. Dcka-2010-C-0219 Approval and Payment Authorization Emergency Declaration Resolution of 2013,Resolution,20-307,2718,Resolution_20-307
Modification No. 4 to Contract No. CW24705 Approval and Payment Authorization Emergency Act of 2014,Act,20-527,4445,Act_20-527
Modification No. 4 to Contract No. CW24705 Approval and Payment Authorization Emergency Declaration Resolution of 2014,Resolution,20-721,4657,Resolution_20-721
